timestamp,linkrate_kbps
173,1604.88
174,2027.37
175,2428.17
176,1946.09
177,2087.21
178,2531.61
179,2035.41
180,1999.62
181,2295.56
183,1969.50
184,2542.76
185,2314.56
186,2335.87
187,2721.25
188,1912.97
189,1898.79
190,2114.90
191,2225.49
192,1685.66
193,1777.93
194,1971.22
195,1682.27
196,636.32
197,1732.92
198,960.75
199,645.22
200,1395.54
201,1684.02
202,1572.50
203,719.76
204,1551.73
205,857.89
206,805.93
207,1490.82
208,1583.65
210,418.08
211,2550.34
213,374.39
214,2306.54
215,2183.51
216,2103.66
217,1830.36
218,1880.32
219,1812.68
220,1921.29
221,1538.83
222,1722.59
223,1590.21
224,894.02
225,897.13
226,1145.49
227,567.17
228,1016.05
229,1867.14
230,482.58
231,1148.67
232,1336.97
233,952.09
234,2708.01
235,2592.66
236,2365.20
237,3081.98
238,1028.06
239,1994.32
240,1369.35
241,1950.96
242,3100.39
243,2117.40
244,1405.96
245,1798.64
246,1134.06
248,2532.98
249,1956.33
250,2591.88
252,2270.70
253,1279.25
254,1596.38
255,1047.30
256,707.51
257,695.81
258,431.60
259,2043.87
260,1492.08
261,1529.40
262,695.36
263,1290.78
264,874.40
265,1280.87
266,1414.23
267,1682.48
268,1153.51
269,1464.14
270,1668.59
271,2555.56
272,2671.61
273,2964.29
274,2319.62
275,3266.28
277,1282.53
278,831.13
279,1843.29
280,3280.36
281,2970.32
282,1352.94
283,2767.17
284,3709.70
285,3545.08
286,3360.68
287,3064.46
288,3167.08
289,2029.42
290,2040.01
291,1666.67
292,644.79
293,724.91
294,1527.89
295,994.20
296,787.69
297,636.13
298,393.69
300,834.37
301,855.21
303,109.41
304,1078.50
305,579.60
306,716.80
308,67.01
309,907.06
310,1749.21
311,1758.63
312,1676.57
313,1128.48
314,1159.66
315,1158.85
316,1186.61
317,873.46
318,1062.18
319,1134.76
320,731.76
321,1625.23
322,1421.29
323,1676.19
324,1583.39
325,1912.97
326,2232.24
327,1554.45
328,1917.50
329,2530.85
330,2179.36
331,2820.77
332,2997.77
333,2457.71
334,2545.24
335,3128.26
336,1724.45
337,2784.80
338,2610.23
339,3133.85
340,2172.38
341,2831.15
342,2831.44
344,2400.70
345,2221.49
346,2179.67
347,2895.84
348,3174.15
349,2829.10
350,3001.66
351,2871.92
352,2143.04
353,3212.43
354,2397.63
355,2431.09
356,2101.77
357,1732.02
358,2388.56
359,2232.71
360,1829.05
361,2279.57
362,2268.98
363,2341.15
364,2330.69
365,2166.58
366,252.49
367,334.57
368,978.99
369,1875.66
370,1743.24
371,2092.48
372,2031.76
373,1570.94
374,701.99
375,1137.55
377,269.34
378,1711.69
379,668.13
380,525.43
381,1002.73
382,1492.67
383,1378.87
384,1218.24
385,1297.88
386,1698.88
387,1853.18
388,413.16
389,1500.61
390,2035.91
391,1897.03
392,1835.42
393,1715.04
394,1245.66
395,894.65
396,1037.18
397,945.17
398,1142.28
399,1204.47
400,680.74
401,1037.18
402,818.57
403,1507.87
404,1104.89
405,1247.87
406,1676.66
408,736.70
409,1574.06
410,626.64
411,283.42
412,1449.09
413,1184.25
414,1562.89
415,1333.78
416,1277.65
417,1483.28
418,696.15
420,113.56
421,1179.23
422,354.61
423,652.01
424,1320.76
425,1479.74
426,1349.83
427,1594.80
428,1206.96
429,1645.05
430,1101.31
431,1288.79
432,1329.79
433,1387.17
434,1093.27
435,537.39
437,1447.62
438,1797.88
439,2156.14
440,1797.98
441,1421.25
442,1956.90
443,1307.46
444,1237.80
445,1866.65
446,1696.37
447,2208.19
448,1434.53
449,2144.99
450,1554.84
451,1973.99
452,1267.40
453,2115.41
454,1867.96
455,1345.44
456,1617.11
457,972.61
458,1148.70
459,791.83
460,992.60
461,1287.03
462,1831.91
463,1970.77
464,1882.63
465,1699.35
466,1754.59
467,1419.48
468,1001.42
469,1162.91
470,1623.04
471,2014.24
473,1801.61
474,2505.91
475,2186.48
476,1945.32
477,2284.31
478,1044.93
479,1656.44
480,1536.50
481,562.58
482,1607.55
483,1951.30
484,1708.80
485,2152.43
486,1438.84
487,2261.71
488,1705.36
489,2374.33
490,1819.52
491,2299.18
492,1159.03
493,881.92
494,200.55
495,716.61
496,1910.86
497,1927.13
498,2212.02
499,1673.31
500,2040.92
501,903.94
502,1405.14
503,1582.73
504,1250.76
505,1483.28
507,1560.05
508,2059.25
509,1498.11
510,1877.33
511,1213.78
512,2174.73
513,1671.01
514,2486.86
515,1834.20
516,1793.16
517,530.07
518,1115.25
519,552.37
520,492.12
521,247.31
522,100.00
535,43.22
536,93.01
537,69.00
538,970.63
539,1198.56
540,1232.29
541,1317.62
543,1006.98
544,1119.41
545,1710.46
546,1252.04
547,1070.64
548,1917.15
549,1399.27
550,1664.62
551,1841.98
552,1286.60
553,2121.07
554,1460.97
555,1999.45
556,1890.10
557,1321.31
558,1644.80
559,2014.64
560,1407.33
561,2002.99
562,1776.77
563,1281.40
564,2453.10
565,1843.18
566,1684.48
567,1507.87
568,1542.51
569,1605.96
570,1557.99
571,1427.52
572,814.62
573,832.70
574,883.45
575,869.89
577,582.16
578,1769.47
579,1102.15
580,995.46
581,1539.04
582,919.83
583,540.58
584,675.26
585,1708.04
586,1664.29
587,1450.16
588,1054.26
589,1012.67
590,753.93
591,1116.35
592,80.00
593,1934.36
594,1840.72
595,1494.43
596,943.19
597,1301.00
598,1540.09
599,1385.60
600,814.13
602,667.51
603,2186.77
604,1323.56
605,1880.98
606,1591.26
607,1962.30
608,1761.40
609,2631.98
610,1733.03
611,1514.68
612,1509.66
613,1912.97
614,1640.67
615,1949.79
616,1581.42
617,2158.37
618,1989.11
619,1716.18
620,1862.46
621,1068.58
622,947.96
623,992.57
624,869.89
626,603.22
627,439.57
628,1541.63
629,956.73
630,1128.65
631,814.13
632,774.51
633,1094.03
634,1381.54
635,1211.18
636,1449.82
637,2121.07
638,1501.09
639,2203.97
640,1888.82
641,1906.47
642,1864.47
643,2035.53
644,2101.59
645,2081.76
646,1698.58
647,1620.09
648,2020.60
649,1276.93
650,1397.83
651,561.00
653,1501.12
654,947.96
655,675.84
656,604.56
657,1244.82
658,1593.07
659,1536.33
660,1820.64
661,1346.68
662,1550.19
663,1318.65
664,1189.99
665,2129.82
666,1190.15
667,820.19
668,130.98
669,1367.76
670,1965.68
671,774.04
672,1971.28
673,1834.20
674,1051.03
675,2386.63
676,1246.11
677,1935.47
678,1472.13
679,1236.16
680,1596.38
681,786.99
682,1302.74
683,1215.62
699,10.46
700,422.40
701,673.63
702,879.66
703,707.67
704,780.72
705,929.02
706,764.45
707,1299.31
708,1278.39
709,1228.41
710,1095.62
711,1454.19
712,1150.11
713,1497.78
714,1111.23
715,1077.09
716,796.36
719,25.02
720,1081.17
721,807.97
722,1290.99
723,1394.13
724,1367.62
725,821.45
726,685.11
727,1028.10
728,1249.05
729,973.01
730,1406.59
731,712.35
732,1567.23
733,1335.13
734,360.89
736,94.31
737,1949.09
738,1915.87
739,1697.83
740,1375.07
741,1854.77
742,1215.80
743,2361.97
744,2007.06
745,1189.97
746,1137.55
747,909.93
748,918.20
749,713.76
750,680.30
751,1284.18
752,1383.54
753,954.36
754,843.96
756,612.15
757,552.16
758,457.70
759,277.00
760,367.67
761,63.01
762,859.22
763,456.80
764,452.88
765,339.01
766,360.89
767,269.49
768,187.73
769,138.01
770,153.25
772,44.27
774,23.47
775,289.65
776,177.25
777,256.51
778,238.28
779,234.40
780,256.76
781,223.41
782,265.04
784,221.94
785,223.15
786,222.83
787,147.82
788,138.94
789,183.95
790,126.34
791,500.70
792,744.89
793,492.76
794,577.48
795,652.54
796,853.79
797,1187.46
798,1039.15
799,1205.77
800,840.45
801,1188.18
802,769.52
803,872.92
804,353.12
805,284.33
806,229.65
807,161.65
808,289.65
810,121.87
811,541.94
812,326.33
813,216.02
815,157.17
816,231.91
817,205.86
818,267.94
819,122.68
821,33.19
822,464.26
828,14.85
829,1274.81
830,986.30
831,1173.39
832,1164.52
833,778.72
835,1313.51
836,1418.49
837,928.92
838,705.46
839,759.47
840,1260.31
841,525.51
842,1451.60
843,1522.43
844,1068.77
846,1220.45
847,1074.07
848,1411.05
849,1273.89
850,1372.84
851,531.47
852,1717.48
853,876.30
854,1065.33
855,717.31
856,1062.50
857,1550.87
858,708.70
859,265.04
860,485.47
861,1431.98
862,1874.69
863,2107.82
864,1892.81
865,1630.47
866,1939.04
867,1540.17
868,833.05
869,1406.60
870,831.16
872,239.95
873,916.47
874,630.15
875,1320.71
876,1484.83
877,1987.11
878,1621.91
879,1472.31
880,1873.62
881,1448.89
882,1200.20
883,2132.34
884,1665.41
886,717.63
887,1518.92
888,618.90
889,938.67
890,1726.12
891,1411.46
892,1774.41
893,1707.76
894,1657.48
895,1879.06
896,1565.17
897,1877.78
898,1572.38
899,1550.19
900,687.78
901,501.39
902,514.03
903,528.20
904,1226.77
905,621.96
906,487.09
907,1380.31
908,935.88
910,536.89
911,546.27
912,489.58
913,959.97
914,1304.84
915,1339.93
916,1259.03
917,710.16
918,1158.60
919,1313.28
920,1580.48
921,1273.79
922,774.18
923,1408.90
925,309.07
926,928.24
927,423.29
928,947.02
929,762.76
930,864.63
931,1427.52
932,756.26
933,863.10
934,1016.05
935,748.27
936,1003.72
937,838.34
938,1290.20
940,145.91
941,1738.07
942,1232.24
943,1542.48
944,2264.87
945,1207.50
947,1449.14
948,631.94
949,947.36
950,1857.73
951,1855.87
952,1768.44
953,2380.65
954,2479.22
955,2134.91
956,2634.59
957,1897.51
958,1464.31
959,2655.65
960,2594.27
961,3166.19
962,2981.51
963,3063.97
964,2891.99
965,2580.92
966,2564.54
967,2814.92
968,2554.28
969,2552.82
970,2861.57
971,2762.38
972,2777.57
973,3282.08
974,2065.51
975,2264.60
976,3668.40
977,2725.66
978,2534.09
979,3181.61
980,2906.36
981,2662.45
982,2333.87
983,2539.26
984,2835.69
985,2179.11
986,976.64
987,1306.13
988,2461.45
989,2762.25
990,2902.19
991,2719.66
992,2653.89
994,1680.98
995,1877.33
996,1057.17
997,1477.14
998,1137.55
999,1302.74
1000,1204.47
1001,1046.51
1002,828.24
1003,336.96
1004,368.03
1005,423.01
1006,832.70
1007,2183.03
1008,1237.91
1009,1170.57
1010,312.00
1012,74.54
1013,297.54
1014,524.42
1015,607.65
1016,742.31
1017,1064.11
1018,831.41
1019,764.71
1021,251.99
1022,1370.69
1023,649.75
1024,848.43
1025,586.94
1026,320.38
1027,1813.66
1028,963.11
1029,573.30
1030,626.37
1031,712.70
1032,766.15
1034,765.11
1035,1083.94
1036,633.29
1037,1174.82
1038,1140.48
1039,1359.35
1040,1373.80
1041,1355.50
1042,1213.19
1043,796.13
1044,1436.93
1045,1520.38
1046,1513.69
1048,1267.59
1049,1315.99
1050,1561.94
1051,1811.39
1052,1944.39
1053,1486.57
1054,1399.08
1055,1037.18
1056,1513.44
1057,1055.68
1058,1565.73
1059,1382.05
1060,1224.35
1061,950.76
1062,891.32
1063,993.14
1064,1354.28
1065,1717.49
1066,1284.09
1067,942.05
1068,1036.15
1070,949.49
1071,1070.64
1072,761.98
1073,489.16
1074,1561.35
1075,268.40
1076,446.90
1077,1988.39
1078,1253.82
1079,1561.35
1080,758.08
1081,1424.09
1082,1277.42
1083,1089.75
1084,1318.59
1085,1896.90
1086,1502.90
1087,1200.76
1088,1771.66
1090,1563.78
1091,1265.26
1092,1656.93
1093,1797.42
1094,2050.48
1095,1550.67
1096,1769.34
1097,1552.88
1098,1484.52
1099,1222.85
1100,1841.47
1101,1925.51
1103,1478.49
1104,2517.84
1105,1378.86
1106,2023.60
1107,1215.75
1108,1775.00
1109,1328.83
1110,1114.02
1112,248.47
1113,2093.01
1114,1938.54
1115,2120.66
1116,1681.36
1117,1627.63
1118,1912.97
1119,995.48
1120,1059.49
1122,605.94
1123,2104.66
1124,1282.81
1125,893.09
1126,1510.66
1127,1829.01
1128,953.60
1129,579.93
1130,703.30
1131,1163.04
1132,1494.80
1133,1424.55
1134,1427.52
1135,1178.47
1136,2369.47
1137,1337.39
1138,2477.21
1139,1890.46
1140,1966.88
1141,2416.11
1142,1420.88
1143,2008.04
1144,2250.55
1145,2107.64
1146,2422.49
1147,1995.84
1148,2473.66
1149,2059.60
1150,2318.07
1151,2127.73
1152,2096.17
1153,1780.14
1154,1529.85
1155,2338.24
1156,2013.77
1157,2637.21
1158,1958.32
1160,1127.59
1161,1165.85
1162,2433.65
1163,1610.91
1164,1884.77
1165,1424.56
1166,1483.28
1168,405.06
1169,1631.65
1170,580.50
1171,388.76
1172,899.02
1173,992.57
1174,640.26
1175,938.67
1176,1315.99
1177,755.58
1178,1260.15
1180,659.20
1181,1420.22
1182,1024.00
1183,1015.61
1184,1227.75
1185,607.65
1186,1179.03
1187,1211.94
1188,1494.43
1189,1261.43
1190,1356.94
1192,1486.97
1193,2174.34
1194,1568.87
1195,1168.26
1196,1677.81
1197,1795.55
1198,1381.97
1199,1199.47
1200,1192.02
1201,1005.11
1202,1607.55
1203,920.06
1204,1159.86
1205,360.69
1206,312.58
1207,791.04
1208,1762.09
1209,621.62
1210,1568.37
1211,489.29
1212,951.58
1213,700.52
1214,369.15
1215,1526.38
1216,759.69
1217,1147.78
1219,556.65
1220,1498.66
1221,1250.32
1222,986.22
1223,1388.86
1224,1134.88
1225,1364.20
1226,1775.00
1227,869.35
1228,1275.72
1229,934.37
1230,848.14
1231,1054.53
1232,981.42
1233,623.35
1234,563.20
1235,607.65
1237,442.16
1238,204.58
1239,364.07
1242,46.80
1243,826.72
1244,196.85
1247,35.19
1248,151.63
1249,110.43
1250,140.92
1251,347.62
1253,65.32
1254,93.95
1255,84.06
1256,74.53
1258,32.97
1259,414.30
1260,342.34
1261,351.14
1262,424.71
1264,85.01
1265,269.21
1266,897.38
1267,709.29
1268,491.92
1269,765.72
1270,1165.47
1271,1013.88
1272,1321.36
1273,1429.60
1274,1167.73
1275,1379.87
1276,926.37
1277,2013.39
1279,1450.06
1280,1834.20
1281,1405.00
1282,2121.89
1283,2035.41
1284,470.67
1285,1590.37
1286,1212.16
1287,1526.55
1288,2219.99
1289,1908.82
1291,1953.78
1292,1664.37
1293,1738.00
1294,990.24
1295,2299.69
1296,1236.07
1297,2275.10
1298,1544.52
1299,521.76
1300,803.77
1301,1776.71
1302,1655.47
1303,1530.67
1304,1481.02
1305,1648.90
1306,1591.65
1307,1836.79
1308,1722.83
1309,1687.43
1310,1836.54
1311,1307.70
1312,1676.66
1313,1028.61
1314,911.47
1315,578.94
1317,478.19
1318,371.46
1319,84.06
1320,929.45
1321,1126.40
1322,334.57
1323,695.01
1324,1639.41
1325,1378.33
1326,1435.61
1327,441.41
1329,219.09
1330,1298.50
1331,1237.80
1332,778.87
1333,1225.52
1334,1191.22
1335,1187.16
1336,1312.85
1337,1278.35
1338,1104.92
1340,773.03
1341,1905.85
1342,836.44
1343,798.95
1344,1159.46
1345,1732.92
1346,1269.04
1347,1120.67
1348,1125.29
1349,814.13
1350,705.85
1351,579.60
1352,424.08
1353,1453.19
1354,969.28
1355,847.04
1356,1499.95
1357,1711.83
1358,1482.14
1360,1425.19
1361,1824.83
1362,641.08
1363,1248.42
1364,1024.54
1365,1260.23
1366,922.70
1367,1371.75
1368,1147.12
1369,1535.83
1370,1376.43
1371,1146.50
1372,960.66
1373,960.75
1374,512.79
1375,970.27
1376,722.33
1377,1671.22
1378,1505.08
1379,1245.37
1380,1327.78
1381,571.26
1382,1358.31
1383,339.42
1384,397.55
1385,281.32
1386,1082.00
1387,1193.31
1389,625.49
1390,1288.01
1391,1093.98
1392,1185.31
1393,725.63
1394,278.86
1395,917.17
1396,896.95
1397,30.42
1398,1483.99
1399,1703.49
1400,1409.45
1401,1350.33
1402,1607.64
1403,1410.73
1404,1592.84
1405,1709.78
1406,1782.57
1408,1723.83
1409,1879.21
1410,1345.45
1411,939.43
1412,1370.00
1413,1038.91
1414,963.47
1415,1193.83
1416,928.41
1417,714.21
1418,1275.84
1419,824.69
1420,1109.38
1421,1250.33
1423,926.90
1424,1546.04
1425,342.31
1426,1204.04
1427,1133.29
1428,1196.37
1429,1416.36
1430,989.57
1431,1014.57
1432,1162.16
1433,866.28
1434,1071.18
1435,755.79
1436,749.38
1437,1035.25
1439,449.79
1440,1177.13
1441,1170.29
1442,1433.81
1443,1220.72
1444,1372.80
1445,1396.79
1446,1255.38
1447,2250.55
1448,1558.24
1449,1521.48
1450,1496.28
1451,2105.73
1452,1930.15
1453,1722.79
1454,1323.55
1455,1388.50
1456,1381.54
1457,1178.84
1458,1687.91
1459,1709.43
1460,1516.74
1461,1533.91
1464,516.59
1465,1465.97
1466,2234.57
1467,1784.79
1468,1123.58
1469,2018.60
1470,1683.44
1471,1126.40
1472,2177.87
1473,1866.00
1474,1296.17
1475,1416.43
1476,1811.96
1477,1935.72
1478,1935.54
1479,2126.77
1480,1699.52
1481,2063.21
1482,1425.90
1483,2167.11
1484,2363.08
1486,1441.47
1487,1811.69
1488,1373.95
1489,2264.81
1490,2634.59
1491,2047.79
1492,1459.19
1493,2704.25
1494,2014.24
1495,1676.88
1496,1732.92
1497,2252.80
1498,1336.13
1499,412.77
1500,1524.87
1501,1359.26
1503,1587.60
1504,1759.33
1505,1455.40
1506,2025.49
1507,1386.47
1508,828.24
1509,1213.22
1510,1082.93
1511,1316.57
1512,1017.24
1513,1414.96
1514,830.21
1515,1553.73
1516,1305.32
1517,1043.47
1518,1081.89
1519,1132.61
1520,1474.11
1522,700.87
1523,1821.13
1524,1203.87
1525,1599.62
1526,1234.38
1527,989.25
1528,1282.53
1529,791.43
1530,1182.16
1531,922.45
1532,1150.98
1533,1005.05
1534,1226.99
1535,621.60
1536,1517.04
1537,1293.69
1538,1209.67
1539,1294.07
1540,1083.66
1541,1204.47
1542,817.40
1543,1081.79
1544,948.78
1545,599.44
1546,557.62
1547,784.06
1549,498.66
1550,1501.43
1551,747.08
1552,764.42
1553,325.67
1554,316.83
1555,79.89
1556,885.81
1557,200.96
1559,84.87
1560,716.46
1561,945.23
1562,698.61
1563,673.63
1564,336.01
1565,588.22
1566,777.13
1567,881.19
1568,314.38
1569,25.41
1571,921.89
1572,1218.17
1573,200.89
1574,105.90
1576,741.45
1580,30.08
1581,251.53
1582,686.42
1583,808.96
1585,687.04
1586,834.31
1587,747.29
1588,1068.68
1589,972.41
1590,1293.66
1591,1090.58
1592,883.42
1593,1167.49
1594,960.47
1595,990.24
1596,1133.58
1597,1177.01
1598,1177.91
1600,964.77
1601,765.19
1602,1005.02
1603,1111.61
1604,1303.55
1605,1045.24
1606,897.17
1607,1141.03
1608,1249.08
1609,1135.30
1610,394.65
1612,1005.22
1613,956.48
1614,706.00
1615,873.26
1616,630.53
1617,785.61
1618,727.42
1619,324.28
1620,996.74
1621,887.80
1622,857.32
1623,1014.88
1625,409.52
1626,840.56
1627,496.94
1628,562.56
1629,802.98
1630,545.12
1631,465.36
1632,706.22
1633,831.09
1634,904.36
1635,907.17
1636,1030.96
1637,768.35
1638,753.93
1639,1005.94
1640,904.10
1641,1068.72
1643,1038.06
1644,1013.49
1645,1089.09
1646,917.12
1647,1001.26
1648,435.38
1649,922.70
1650,1035.25
1651,572.79
1652,241.37
1653,1078.38
1654,530.07
1655,535.32
1656,397.88
1658,610.28
1659,1273.31
1660,1128.17
1661,646.57
1662,913.52
1663,943.56
1664,972.39
1665,773.79
1666,963.01
1667,861.36
1668,873.58
1669,856.15
1670,1029.39
1671,1214.08
1672,1127.52
1673,579.35
1675,574.21
1678,158.51
1679,87.39
1681,567.32
1682,20.00
1684,8.05
1685,7.36
1688,7.27
1705,0.68
1706,31.70
1707,31.29
1708,54.10
1709,35.76
1711,36.63
1712,34.93
1731,0.82
1732,303.55
1733,191.76
1734,165.32
1736,65.35
1738,154.14
1739,319.61
1740,1011.15
1741,1111.17
1742,982.11
1744,984.78
1745,1117.81
1746,933.78
1747,1275.52
1748,713.85
1749,1268.76
1750,1023.11
1751,1383.02
1752,724.08
1753,614.51
1754,472.02
1755,151.63
1757,34.55
1758,238.05
1759,23.63
1760,633.00
1761,591.71
1762,788.70
1763,762.83
1764,1098.63
1765,1042.68
1767,656.04
1768,428.70
1769,441.58
1770,914.50
1771,1249.55
1772,1388.87
1773,1095.25
1774,1120.42
1775,1569.12
1776,1553.48
1777,1891.96
1778,2027.17
1779,1961.34
1780,2032.20
1781,1819.66
1782,2023.22
1783,1530.76
1784,1344.86
1785,1923.50
1786,1836.01
1787,1901.71
1788,1559.79
1789,1577.62
1790,1137.44
1791,1071.18
1793,334.26
1795,716.12
1796,201.90
1797,393.85
1798,334.88
1799,182.37
1800,151.63
1801,93.09
1802,297.82
1803,153.10
1805,139.33
1806,180.65
1807,164.04
1808,169.46
1809,317.76
1810,155.90
1811,403.02
1818,15.95
1819,178.11
1820,347.39
1821,405.06
1822,728.66
1823,1243.84
1824,632.27
1825,1000.61
1826,1124.78
1827,921.51
1828,1227.14
1829,719.54
1830,1140.84
1831,1468.76
1832,843.71
1834,1291.94
1835,1677.08
1836,1337.38
1837,1615.41
1838,1352.13
1839,1725.05
1840,1338.98
1841,925.66
1842,1437.65
1843,1507.08
1844,1143.86
1846,1248.94
1847,1225.62
1848,753.93
1849,1216.61
1850,1485.36
1851,850.86
1852,1735.51
1853,1684.02
1854,1280.48
1855,1612.30
1856,1657.74
1857,1737.35
1858,1373.88
1859,1368.67
1860,1334.91
1861,1004.85
1862,468.87
1863,1528.85
1864,692.14
1866,418.41
1867,1854.85
1868,1487.67
1869,1811.69
1870,1878.44
1871,1245.57
1873,1288.78
1874,1255.26
1875,540.85
1876,1359.26
1878,1199.46
1879,353.61
1880,1132.08
1881,825.81
1882,502.36
1883,247.37
1885,265.04
1886,1079.69
1887,717.83
1888,1059.49
1889,505.21
1890,782.60
1891,194.95
1892,695.72
1893,865.07
1894,970.48
1896,749.39
1897,1120.06
1898,815.97
1899,1000.68
1900,765.22
1901,895.88
1902,1080.66
1903,1282.53
1904,1046.03
1905,905.91
1906,982.94
1907,1136.44
1908,693.81
1909,662.59
1910,294.97
1911,379.08
1912,133.02
1913,766.19
1914,214.55
1915,235.13
1917,72.21
1918,207.78
1919,425.91
1920,323.42
1921,244.47
1922,53.59
1923,336.32
1924,292.50
1925,611.42
1926,803.79
1927,703.32
1928,800.31
1929,943.47
1930,479.61
1931,596.27
1932,540.56
1933,621.79
1935,759.51
1936,667.07
1937,867.50
1938,661.33
1939,617.01
1941,314.53
1942,793.80
1943,891.32
1944,1079.48
1945,804.88
1946,1396.08
1947,1159.36
1948,796.93
1950,155.37
1951,680.30
1952,416.35
1953,751.37
1954,38.87
1956,678.58
1957,293.28
1958,980.76
1959,459.42
1960,736.79
1961,670.76
1962,890.93
1963,1537.25
1964,853.64
1965,1132.45
1966,545.10
1967,317.45
1968,223.15
1969,436.60
1970,1089.57
1971,410.04
1973,427.19
1974,268.01
1975,753.83
1976,1147.24
1977,1429.74
1978,1273.04
1980,60.93
1981,948.21
1982,1038.19
1983,1582.47
1984,1476.50
1985,1686.20
1986,1592.33
1987,1694.23
1988,1676.69
1989,1618.71
1990,1665.41
1991,1151.45
1992,1552.88
1993,323.74
1994,546.47
1995,866.46
1996,821.49
1997,1249.61
1998,1118.87
1999,839.16
2000,2096.67
2001,1707.62
2002,1714.29
2003,1811.69
2005,1124.24
2006,558.18
2007,990.24
2008,304.08
2009,319.75
2010,1905.45
2011,1202.93
2012,1689.60
2013,1554.13
2014,2144.47
2015,1539.04
2016,1564.48
2017,1215.38
2018,1841.64
2019,2167.87
2020,1611.79
2021,2126.77
2022,1490.58
2023,2081.76
2024,1677.58
2025,1382.91
2026,1115.25
2029,320.35
2030,1549.71
2031,2412.36
2032,2392.67
2033,1472.23
2034,1653.77
2035,2256.64
2036,2274.72
2037,1901.94
2038,1548.25
2039,1283.50
2040,1192.66
2042,627.28
2043,1212.22
2044,1084.74
2045,1273.31
2046,635.69
2047,1035.96
2049,66.31
2050,154.60
2051,669.15
2053,29.38
2054,728.07
2055,97.57
2057,90.06
2058,578.21
2059,206.77
2060,724.83
2061,390.72
2062,574.24
2063,329.42
2064,58.48
2065,748.02
2066,516.27
2067,705.39
2069,842.31
2070,1018.10
2071,393.93
2072,785.38
2073,977.45
2074,875.67
2075,295.01
2076,123.63
2077,324.56
2078,239.29
2080,177.91
2081,387.13
2082,416.96
2083,617.05
2084,794.29
2085,1103.17
2086,1099.16
2087,1214.63
2088,945.23
2089,1098.54
2090,978.84
2091,990.24
2092,1019.16
2093,1113.20
2094,1065.99
2096,885.43
2097,223.05
2098,1319.89
2099,1745.67
2100,1366.19
2101,1833.97
2102,1771.77
2103,1848.25
2104,1455.30
2105,2374.33
2106,1317.56
2107,1344.59
2108,1923.01
2109,1981.46
2110,1918.73
2111,1699.71
2112,1059.55
2113,1512.18
2114,1819.58
2115,1361.37
2116,1274.25
2117,1310.51
2118,1510.11
2119,1315.82
2120,1446.45
2121,1215.30
2122,1410.76
2123,1027.08
2124,1735.79
2125,1516.68
2126,1642.90
2127,1550.14
2128,1677.75
2129,1428.76
2130,1651.32
2131,955.04
2132,1629.52
2133,1724.42
2134,1046.43
2135,1849.48
2136,860.96
2137,1860.88
2138,1935.47
2139,1560.41
2140,1234.43
2141,2096.67
2142,1040.54
2143,2095.46
2144,2036.44
2145,1164.25
2146,1941.52
2147,1586.44
2148,1935.47
2149,1927.39
2150,2045.67
2151,1680.56
2152,1903.51
2153,1636.47
2154,2194.29
2155,1297.13
